Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
GLBF-6,Muggsy,Muggsy Bogues Debut,Grandma's Linoleum Battlefoil,Hex,SSP,195,Muggsy Bogues,0,
GLBF-7,Spudnick,Spudd Webb Debut,Grandma's Linoleum Battlefoil,Hex,SSP,195,Spudd Webb,0,
GLBF-8,The Ironman,Cal Ripkin JR Debut,Grandma's Linoleum Battlefoil,Hex,SSP,195,Cal Ripkin JR,0,
GLBF-9,Peek-A-Boo,Picabo Street Debut,Grandma's Linoleum Battlefoil,Hex,SSP,195,Picabo Street,0,
GLBF-10,Wizard,Ozzie Smith Debut,Grandma's Linoleum Battlefoil,Hex,SSP,190,Ozzie Smith,0,
GLBF-11,Joey Jawz,Joey Chestnut Debut,Grandma's Linoleum Battlefoil,Hex,SSP,190,Joey Chestnut,0,
GLBF-12,Bus,Jerome Bettis Debut,Grandma's Linoleum Battlefoil,Hex,SSP,190,Jerome Bettis,0,
GLBF-13,Chicken Man,Wade Boggs Debut,Grandma's Linoleum Battlefoil,Hex,SSP,190,Wade Boggs,0,
GLBF-14,HowBout'em,Jimmy Johnson Debut,Grandma's Linoleum Battlefoil,Hex,SSP,190,Jimmy Johnson,0,
GLBF-15,Sea-Largent,Steve Largent Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Steve Largent,0,
GLBF-16,Howietzer,Howie Long Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Howie Long,0,
GLBF-17,Goggles,Eric Dickerson Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Eric Dickerson,0,
GLBF-18,Steady Eddie,Eddie George Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Eddie George,0,
GLBF-19,X.L.,Xavier Legette Alpha Update,Grandma's Linoleum Battlefoil,Hex,SSP,185,Xavier Legette,0,
GLBF-20,Pet Dog,Ethan Petry Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Ethan Petry,0,
GLBF-21,Windmill,Dominique Wilkins Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Dominique Wilkins,0,
GLBF-22,Boom,Boomer Esiason Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Boomer Esiason,0,
GLBF-23,Cameleon,Cameron Brink Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Cameron Brink,0,
GLBF-24,Curaçao Kid,Anduw Jones Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Anduw Jones,0,
GLBF-25,Sterling,Sterling Sharpe Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Sterling Sharpe,0,
GLBF-26,Caveman,Johnny Damon Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Johnny Damon,0,
GLBF-27,Lady Magic,Nancy Lieberman Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Nancy Lieberman,0,
GLBF-28,Hoge-Ball,Merril Hoge Debut,Grandma's Linoleum Battlefoil,Hex,SSP,175,Merril Hoge,0,
GLBF-29,InVinceable,Vince Young Debut,Grandma's Linoleum Battlefoil,Hex,SSP,175,Vince Young,0,
GLBF-30,Slash,Kordell Stewart Debut,Grandma's Linoleum Battlefoil,Hex,SSP,175,Kordell Stewart,0,
GLBF-31,Tikoff,Fred Biletnikoff Debut,Grandma's Linoleum Battlefoil,Hex,SSP,175,Fred Biletnikoff,0,
GLBF-32,Bone,Jay Buhner Debut,Grandma's Linoleum Battlefoil,Hex,SSP,175,Jay Buhner,0,
GLBF-33,Kurse,Jevon Kearse Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Jevon Kearse,0,
GLBF-34,Deep Freeze,George Gervin Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,George Gervin,0,
GLBF-35,Woody,Darren Woodson Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Darren Woodson,0,
GLBF-36,Coopanova,Cynthia Cooper Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Cynthia Cooper,0,
GLBF-37,Hard-Drive,Tim Hardaway Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Tim Hardaway,0,
GLBF-38,BuckShot,Buck Showalter Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Buck Showalter,0,
GLBF-39,Haymaker,Spencer Haywood Debut,Grandma's Linoleum Battlefoil,Hex,SSP,170,Spencer Haywood,0,
GLBF-40,Tank,Bo Said So,Grandma's Linoleum Battlefoil,Hex,SSP,200,Derrick Henry,0,
GLBF-41,Skeee,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,195,Paul Skenes,0,
GLBF-42,AJax,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,195,A'ja Wilson,0,
GLBF-43,BoJax,Founding Hero Alpha Update,Grandma's Linoleum Battlefoil,Glow,SSP,195,Bo Jackson,0,
GLBF-44,Magic,Magic Johnson Debut,Grandma's Linoleum Battlefoil,Glow,SSP,190,Magic Johnson,0,
GLBF-45,Emmitt-164,Emmitt Smith Debut,Grandma's Linoleum Battlefoil,Glow,SSP,190,Emmitt Smith,0,
GLBF-46,Marino,Dan Marino Debut,Grandma's Linoleum Battlefoil,Glow,SSP,190,Dan Marino,0,
GLBF-47,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Grandma's Linoleum Battlefoil,Glow,SSP,190,Barry Sanders,0,
GLBF-48,Muggsy,Muggsy Bogues Debut,Grandma's Linoleum Battlefoil,Glow,SSP,185,Muggsy Bogues,0,
GLBF-49,Spudnick,Spudd Webb Debut,Grandma's Linoleum Battlefoil,Glow,SSP,185,Spudd Webb,0,
GLBF-50,The Ironman,Cal Ripkin JR Debut,Grandma's Linoleum Battlefoil,Glow,SSP,185,Cal Ripkin JR,0,
GLBF-51,Peek-A-Boo,Picabo Street Debut,Grandma's Linoleum Battlefoil,Glow,SSP,185,Picabo Street,0,
GLBF-52,Wizard,Ozzie Smith Debut,Grandma's Linoleum Battlefoil,Glow,SSP,180,Ozzie Smith,0,
GLBF-53,Joey Jawz,Joey Chestnut Debut,Grandma's Linoleum Battlefoil,Glow,SSP,180,Joey Chestnut,0,
GLBF-54,Bus,Jerome Bettis Debut,Grandma's Linoleum Battlefoil,Glow,SSP,180,Jerome Bettis,0,
GLBF-55,Chicken Man,Wade Boggs Debut,Grandma's Linoleum Battlefoil,Glow,SSP,180,Wade Boggs,0,
GLBF-56,HowBout'em,Jimmy Johnson Debut,Grandma's Linoleum Battlefoil,Glow,SSP,180,Jimmy Johnson,0,
GLBF-57,Sea-Largent,Steve Largent Debut,Grandma's Linoleum Battlefoil,Glow,SSP,175,Steve Largent,0,
GLBF-58,Howietzer,Howie Long Debut,Grandma's Linoleum Battlefoil,Glow,SSP,175,Howie Long,0,
GLBF-59,Goggles,Eric Dickerson Debut,Grandma's Linoleum Battlefoil,Glow,SSP,175,Eric Dickerson,0,
GLBF-60,Steady Eddie,Eddie George Debut,Grandma's Linoleum Battlefoil,Glow,SSP,175,Eddie George,0,
GLBF-61,X.L.,Xavier Legette Alpha Update,Grandma's Linoleum Battlefoil,Glow,SSP,175,Xavier Legette,0,
GLBF-62,Pet Dog,Ethan Petry Debut,Grandma's Linoleum Battlefoil,Glow,SSP,175,Ethan Petry,0,
GLBF-63,Windmill,Dominique Wilkins Debut,Grandma's Linoleum Battlefoil,Glow,SSP,175,Dominique Wilkins,0,
GLBF-64,Boom,Boomer Esiason Debut,Grandma's Linoleum Battlefoil,Glow,SSP,175,Boomer Esiason,0,
GLBF-65,Cameleon,Cameron Brink Debut,Grandma's Linoleum Battlefoil,Glow,SSP,175,Cameron Brink,0,
GLBF-66,Curaçao Kid,Anduw Jones Debut,Grandma's Linoleum Battlefoil,Glow,SSP,170,Anduw Jones,0,
GLBF-67,Sterling,Sterling Sharpe Debut,Grandma's Linoleum Battlefoil,Glow,SSP,170,Sterling Sharpe,0,
GLBF-68,Caveman,Johnny Damon Debut,Grandma's Linoleum Battlefoil,Glow,SSP,170,Johnny Damon,0,
GLBF-69,Lady Magic,Nancy Lieberman Debut,Grandma's Linoleum Battlefoil,Glow,SSP,170,Nancy Lieberman,0,
GLBF-70,Hoge-Ball,Merril Hoge Debut,Grandma's Linoleum Battlefoil,Glow,SSP,165,Merril Hoge,0,
GLBF-71,InVinceable,Vince Young Debut,Grandma's Linoleum Battlefoil,Glow,SSP,165,Vince Young,0,
GLBF-72,Slash,Kordell Stewart Debut,Grandma's Linoleum Battlefoil,Glow,SSP,165,Kordell Stewart,0,
GLBF-73,Tikoff,Fred Biletnikoff Debut,Grandma's Linoleum Battlefoil,Glow,SSP,165,Fred Biletnikoff,0,
GLBF-74,Bone,Jay Buhner Debut,Grandma's Linoleum Battlefoil,Glow,SSP,165,Jay Buhner,0,
GLBF-75,Kurse,Jevon Kearse Debut,Grandma's Linoleum Battlefoil,Glow,SSP,160,Jevon Kearse,0,
GLBF-76,Deep Freeze,George Gervin Debut,Grandma's Linoleum Battlefoil,Glow,SSP,160,George Gervin,0,
GLBF-77,Woody,Darren Woodson Debut,Grandma's Linoleum Battlefoil,Glow,SSP,160,Darren Woodson,0,
GLBF-78,Coopanova,Cynthia Cooper Debut,Grandma's Linoleum Battlefoil,Glow,SSP,160,Cynthia Cooper,0,
GLBF-79,Hard-Drive,Tim Hardaway Debut,Grandma's Linoleum Battlefoil,Glow,SSP,160,Tim Hardaway,0,
GLBF-80,BuckShot,Buck Showalter Debut,Grandma's Linoleum Battlefoil,Glow,SSP,160,Buck Showalter,0,
GLBF-81,Haymaker,Spencer Haywood Debut,Grandma's Linoleum Battlefoil,Glow,SSP,160,Spencer Haywood,0,
GLBF-82,Tank,Bo Said So,Grandma's Linoleum Battlefoil,Glow,SSP,190,Derrick Henry,0,
GLBF-83,Skeee,First Edition,Grandma's Linoleum Battlefoil,Glow,SSP,185,Paul Skenes,0,
GLBF-84,AJax,First Edition,Grandma's Linoleum Battlefoil,Glow,SSP,185,A'ja Wilson,0,
GLBF-85,BoJax,Founding Hero Alpha Update,Grandma's Linoleum Battlefoil,Fire,SSP,190,Bo Jackson,0,
GLBF-86,Magic,Magic Johnson Debut,Grandma's Linoleum Battlefoil,Fire,SSP,185,Magic Johnson,0,
GLBF-87,Emmitt-164,Emmitt Smith Debut,Grandma's Linoleum Battlefoil,Fire,SSP,185,Emmitt Smith,0,
GLBF-88,Marino,Dan Marino Debut,Grandma's Linoleum Battlefoil,Fire,SSP,185,Dan Marino,0,
GLBF-89,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Grandma's Linoleum Battlefoil,Fire,SSP,185,Barry Sanders,0,
GLBF-90,Muggsy,Muggsy Bogues Debut,Grandma's Linoleum Battlefoil,Fire,SSP,180,Muggsy Bogues,0,
GLBF-91,Spudnick,Spudd Webb Debut,Grandma's Linoleum Battlefoil,Fire,SSP,180,Spudd Webb,0,
GLBF-92,The Ironman,Cal Ripkin JR Debut,Grandma's Linoleum Battlefoil,Fire,SSP,180,Cal Ripkin JR,0,
GLBF-93,Peek-A-Boo,Picabo Street Debut,Grandma's Linoleum Battlefoil,Fire,SSP,180,Picabo Street,0,
GLBF-94,Wizard,Ozzie Smith Debut,Grandma's Linoleum Battlefoil,Fire,SSP,175,Ozzie Smith,0,
GLBF-95,Joey Jawz,Joey Chestnut Debut,Grandma's Linoleum Battlefoil,Fire,SSP,175,Joey Chestnut,0,
GLBF-96,Bus,Jerome Bettis Debut,Grandma's Linoleum Battlefoil,Fire,SSP,175,Jerome Bettis,0,
GLBF-97,Chicken Man,Wade Boggs Debut,Grandma's Linoleum Battlefoil,Fire,SSP,175,Wade Boggs,0,
GLBF-98,HowBout'em,Jimmy Johnson Debut,Grandma's Linoleum Battlefoil,Fire,SSP,175,Jimmy Johnson,0,
GLBF-99,Sea-Largent,Steve Largent Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Steve Largent,0,
GLBF-100,Howietzer,Howie Long Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Howie Long,0,
GLBF-101,Goggles,Eric Dickerson Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Eric Dickerson,0,
GLBF-102,Steady Eddie,Eddie George Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Eddie George,0,
GLBF-103,X.L.,Xavier Legette Alpha Update,Grandma's Linoleum Battlefoil,Fire,SSP,165,Xavier Legette,0,
GLBF-104,Pet Dog,Ethan Petry Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Ethan Petry,0,
GLBF-105,Windmill,Dominique Wilkins Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Dominique Wilkins,0,
GLBF-106,Boom,Boomer Esiason Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Boomer Esiason,0,
GLBF-107,Cameleon,Cameron Brink Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Cameron Brink,0,
GLBF-108,Curaçao Kid,Anduw Jones Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Anduw Jones,0,
GLBF-109,Sterling,Sterling Sharpe Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Sterling Sharpe,0,
GLBF-110,Caveman,Johnny Damon Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Johnny Damon,0,
GLBF-111,Lady Magic,Nancy Lieberman Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Nancy Lieberman,0,
GLBF-112,Hoge-Ball,Merril Hoge Debut,Grandma's Linoleum Battlefoil,Fire,SSP,155,Merril Hoge,0,
GLBF-113,InVinceable,Vince Young Debut,Grandma's Linoleum Battlefoil,Fire,SSP,155,Vince Young,0,
GLBF-114,Slash,Kordell Stewart Debut,Grandma's Linoleum Battlefoil,Fire,SSP,155,Kordell Stewart,0,
GLBF-115,Tikoff,Fred Biletnikoff Debut,Grandma's Linoleum Battlefoil,Fire,SSP,155,Fred Biletnikoff,0,
GLBF-116,Bone,Jay Buhner Debut,Grandma's Linoleum Battlefoil,Fire,SSP,155,Jay Buhner,0,
GLBF-117,Kurse,Jevon Kearse Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Jevon Kearse,0,
GLBF-118,Deep Freeze,George Gervin Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,George Gervin,0,
GLBF-119,Woody,Darren Woodson Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Darren Woodson,0,
GLBF-120,Coopanova,Cynthia Cooper Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Cynthia Cooper,0,
GLBF-121,Hard-Drive,Tim Hardaway Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Tim Hardaway,0,
GLBF-122,BuckShot,Buck Showalter Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Buck Showalter,0,
GLBF-123,Haymaker,Spencer Haywood Debut,Grandma's Linoleum Battlefoil,Fire,SSP,150,Spencer Haywood,0,
GLBF-124,Tank,Bo Said So,Grandma's Linoleum Battlefoil,Fire,SSP,185,Derrick Henry,0,
GLBF-125,Skeee,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,180,Paul Skenes,0,
GLBF-126,AJax,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,180,A'ja Wilson,0,
GLBF-127,BoJax,Founding Hero Alpha Update,Grandma's Linoleum Battlefoil,Ice,SSP,190,Bo Jackson,0,
GLBF-128,Magic,Magic Johnson Debut,Grandma's Linoleum Battlefoil,Ice,SSP,185,Magic Johnson,0,
GLBF-129,Emmitt-164,Emmitt Smith Debut,Grandma's Linoleum Battlefoil,Ice,SSP,185,Emmitt Smith,0,
GLBF-130,Marino,Dan Marino Debut,Grandma's Linoleum Battlefoil,Ice,SSP,185,Dan Marino,0,
GLBF-131,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Grandma's Linoleum Battlefoil,Ice,SSP,185,Barry Sanders,0,
GLBF-132,Muggsy,Muggsy Bogues Debut,Grandma's Linoleum Battlefoil,Ice,SSP,180,Muggsy Bogues,0,
GLBF-133,Spudnick,Spudd Webb Debut,Grandma's Linoleum Battlefoil,Ice,SSP,180,Spudd Webb,0,
GLBF-134,The Ironman,Cal Ripkin JR Debut,Grandma's Linoleum Battlefoil,Ice,SSP,180,Cal Ripkin JR,0,
GLBF-135,Peek-A-Boo,Picabo Street Debut,Grandma's Linoleum Battlefoil,Ice,SSP,180,Picabo Street,0,
GLBF-136,Wizard,Ozzie Smith Debut,Grandma's Linoleum Battlefoil,Ice,SSP,175,Ozzie Smith,0,
GLBF-137,Joey Jawz,Joey Chestnut Debut,Grandma's Linoleum Battlefoil,Ice,SSP,175,Joey Chestnut,0,
GLBF-138,Bus,Jerome Bettis Debut,Grandma's Linoleum Battlefoil,Ice,SSP,175,Jerome Bettis,0,
GLBF-139,Chicken Man,Wade Boggs Debut,Grandma's Linoleum Battlefoil,Ice,SSP,175,Wade Boggs,0,
GLBF-140,HowBout'em,Jimmy Johnson Debut,Grandma's Linoleum Battlefoil,Ice,SSP,175,Jimmy Johnson,0,
GLBF-141,Sea-Largent,Steve Largent Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Steve Largent,0,
GLBF-142,Howietzer,Howie Long Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Howie Long,0,
GLBF-143,Goggles,Eric Dickerson Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Eric Dickerson,0,
GLBF-144,Steady Eddie,Eddie George Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Eddie George,0,
GLBF-145,X.L.,Xavier Legette Alpha Update,Grandma's Linoleum Battlefoil,Ice,SSP,165,Xavier Legette,0,
GLBF-146,Pet Dog,Ethan Petry Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Ethan Petry,0,
GLBF-147,Windmill,Dominique Wilkins Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Dominique Wilkins,0,
GLBF-148,Boom,Boomer Esiason Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Boomer Esiason,0,
GLBF-149,Cameleon,Cameron Brink Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Cameron Brink,0,
GLBF-150,Curaçao Kid,Anduw Jones Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Anduw Jones,0,
GLBF-151,Sterling,Sterling Sharpe Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Sterling Sharpe,0,
GLBF-152,Caveman,Johnny Damon Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Johnny Damon,0,
GLBF-153,Lady Magic,Nancy Lieberman Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Nancy Lieberman,0,
GLBF-154,Hoge-Ball,Merril Hoge Debut,Grandma's Linoleum Battlefoil,Ice,SSP,155,Merril Hoge,0,
GLBF-155,InVinceable,Vince Young Debut,Grandma's Linoleum Battlefoil,Ice,SSP,155,Vince Young,0,
GLBF-156,Slash,Kordell Stewart Debut,Grandma's Linoleum Battlefoil,Ice,SSP,155,Kordell Stewart,0,
GLBF-157,Tikoff,Fred Biletnikoff Debut,Grandma's Linoleum Battlefoil,Ice,SSP,155,Fred Biletnikoff,0,
GLBF-158,Bone,Jay Buhner Debut,Grandma's Linoleum Battlefoil,Ice,SSP,155,Jay Buhner,0,
GLBF-159,Kurse,Jevon Kearse Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Jevon Kearse,0,
GLBF-160,Deep Freeze,George Gervin Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,George Gervin,0,
GLBF-161,Woody,Darren Woodson Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Darren Woodson,0,
GLBF-162,Coopanova,Cynthia Cooper Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Cynthia Cooper,0,
GLBF-163,Hard-Drive,Tim Hardaway Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Tim Hardaway,0,
GLBF-164,BuckShot,Buck Showalter Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Buck Showalter,0,
GLBF-165,Haymaker,Spencer Haywood Debut,Grandma's Linoleum Battlefoil,Ice,SSP,150,Spencer Haywood,0,
GLBF-166,Tank,Bo Said So,Grandma's Linoleum Battlefoil,Ice,SSP,185,Derrick Henry,0,
GLBF-167,Skeee,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,180,Paul Skenes,0,
GLBF-168,AJax,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,180,A'ja Wilson,0,
GLBF-169,BoJax,Founding Hero Alpha Update,Grandma's Linoleum Battlefoil,Steel,SSP,170,Bo Jackson,0,
GLBF-170,Magic,Magic Johnson Debut,Grandma's Linoleum Battlefoil,Steel,SSP,170,Magic Johnson,0,
GLBF-171,Emmitt-164,Emmitt Smith Debut,Grandma's Linoleum Battlefoil,Steel,SSP,170,Emmitt Smith,0,
GLBF-172,Marino,Dan Marino Debut,Grandma's Linoleum Battlefoil,Steel,SSP,170,Dan Marino,0,
GLBF-173,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Grandma's Linoleum Battlefoil,Steel,SSP,170,Barry Sanders,0,
GLBF-174,Muggsy,Muggsy Bogues Debut,Grandma's Linoleum Battlefoil,Steel,SSP,165,Muggsy Bogues,0,
GLBF-175,Spudnick,Spudd Webb Debut,Grandma's Linoleum Battlefoil,Steel,SSP,165,Spudd Webb,0,
GLBF-176,The Ironman,Cal Ripkin JR Debut,Grandma's Linoleum Battlefoil,Steel,SSP,165,Cal Ripkin JR,0,
GLBF-177,Peek-A-Boo,Picabo Street Debut,Grandma's Linoleum Battlefoil,Steel,SSP,165,Picabo Street,0,
GLBF-178,Wizard,Ozzie Smith Debut,Grandma's Linoleum Battlefoil,Steel,SSP,160,Ozzie Smith,0,
GLBF-179,Joey Jawz,Joey Chestnut Debut,Grandma's Linoleum Battlefoil,Steel,SSP,160,Joey Chestnut,0,
GLBF-180,Bus,Jerome Bettis Debut,Grandma's Linoleum Battlefoil,Steel,SSP,160,Jerome Bettis,0,
GLBF-181,Chicken Man,Wade Boggs Debut,Grandma's Linoleum Battlefoil,Steel,SSP,160,Wade Boggs,0,
GLBF-182,HowBout'em,Jimmy Johnson Debut,Grandma's Linoleum Battlefoil,Steel,SSP,160,Jimmy Johnson,0,
GLBF-183,Sea-Largent,Steve Largent Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Steve Largent,0,
GLBF-184,Howietzer,Howie Long Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Howie Long,0,
GLBF-185,Goggles,Eric Dickerson Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Eric Dickerson,0,
GLBF-186,Steady Eddie,Eddie George Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Eddie George,0,
GLBF-187,X.L.,Xavier Legette Alpha Update,Grandma's Linoleum Battlefoil,Steel,SSP,155,Xavier Legette,0,
GLBF-188,Pet Dog,Ethan Petry Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Ethan Petry,0,
GLBF-189,Windmill,Dominique Wilkins Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Dominique Wilkins,0,
GLBF-190,Boom,Boomer Esiason Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Boomer Esiason,0,
GLBF-191,Cameleon,Cameron Brink Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Cameron Brink,0,
GLBF-192,Curaçao Kid,Anduw Jones Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Anduw Jones,0,
GLBF-193,Sterling,Sterling Sharpe Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Sterling Sharpe,0,
GLBF-194,Caveman,Johnny Damon Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Johnny Damon,0,
GLBF-195,Lady Magic,Nancy Lieberman Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Nancy Lieberman,0,
GLBF-196,Hoge-Ball,Merril Hoge Debut,Grandma's Linoleum Battlefoil,Steel,SSP,145,Merril Hoge,0,
GLBF-197,InVinceable,Vince Young Debut,Grandma's Linoleum Battlefoil,Steel,SSP,145,Vince Young,0,
GLBF-198,Slash,Kordell Stewart Debut,Grandma's Linoleum Battlefoil,Steel,SSP,145,Kordell Stewart,0,
GLBF-199,Tikoff,Fred Biletnikoff Debut,Grandma's Linoleum Battlefoil,Steel,SSP,145,Fred Biletnikoff,0,
GLBF-200,Bone,Jay Buhner Debut,Grandma's Linoleum Battlefoil,Steel,SSP,145,Jay Buhner,0,
GLBF-201,Kurse,Jevon Kearse Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Jevon Kearse,0,
GLBF-202,Deep Freeze,George Gervin Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,George Gervin,0,
GLBF-203,Woody,Darren Woodson Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Darren Woodson,0,
GLBF-204,Coopanova,Cynthia Cooper Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Cynthia Cooper,0,
GLBF-205,Hard-Drive,Tim Hardaway Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Tim Hardaway,0,
GLBF-206,BuckShot,Buck Showalter Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Buck Showalter,0,
GLBF-207,Haymaker,Spencer Haywood Debut,Grandma's Linoleum Battlefoil,Steel,SSP,140,Spencer Haywood,0,
GLBF-208,Tank,Bo Said So,Grandma's Linoleum Battlefoil,Steel,SSP,170,Derrick Henry,0,
GLBF-209,Skeee,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,165,Paul Skenes,0,
GLBF-210,AJax,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,165,A'ja Wilson,0,
GLBF-211,LeBoss,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Lebron James,0,
GLBF-212,Merlomes,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Patrick Mahomes,0,
GLBF-213,Chosen,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Juan Soto,0,
GLBF-214,Midas,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Steph Curry,0,
GLBF-215,Bison,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Josh Allen,0,
GLBF-216,Wargod,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,185,Mike Trout,0,
GLBF-217,Donny Buckets,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Luka Doncic,0,
GLBF-218,Warp,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Lamar Jackson,0,
GLBF-219,Harpoon,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Bryca Harper,0,
GLBF-220,Mustang,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Nikola Jokic,0,
GLBF-221,Jaybird,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Jayden Daniels,0,
GLBF-222,J-Jetts,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,180,Justin Jefferson,0,
GLBF-223,Merri-Go-Round,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Jackson Marrill,0,
GLBF-224,Shystep,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Shai Gilgeous-Alexander,0,
GLBF-225,Ram,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Jose Ramirez,0,
GLBF-226,Freakshow,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Giannis Anteokounmpo,0,
GLBF-227,Lightningrod,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Julio Rodriguez,0,
GLBF-228,Bayou,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,175,Ja'marr Chase,0,
