Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
BLBF-59,Cruze-Control,First Edition,Blizzard Battlefoil,Ice,,125,Elly De La Cruz,0,
BLBF-60,Cruze-Control,First Edition,Blizzard Battlefoil,Steel,,120,Elly De La Cruz,0,
BLBF-61,Processor,First Edition,Blizzard Battlefoil,Hex,,175,Joel Embiid,0,
BLBF-62,Processor,First Edition,Blizzard Battlefoil,GLOW,,130,Joel Embiid,0,
BLBF-63,Processor,First Edition,Blizzard Battlefoil,Fire,,125,Joel Embiid,0,
BLBF-64,Processor,First Edition,Blizzard Battlefoil,Ice,,125,Joel Embiid,0,
BLBF-65,Processor,First Edition,Blizzard Battlefoil,Steel,,120,Joel Embiid,0,
BLBF-66,Burner,First Edition,Blizzard Battlefoil,Hex,,175,Jalen Brunson,0,
BLBF-67,Burner,First Edition,Blizzard Battlefoil,GLOW,,130,Jalen Brunson,0,
BLBF-68,Burner,First Edition,Blizzard Battlefoil,Fire,,125,Jalen Brunson,0,
BLBF-69,Burner,First Edition,Blizzard Battlefoil,Ice,,125,Jalen Brunson,0,
BLBF-70,Burner,First Edition,Blizzard Battlefoil,Steel,,120,Jalen Brunson,0,
BLBF-71,Cowboy,First Edition,Blizzard Battlefoil,Hex,,175,Corey Seager,0,
BLBF-72,Cowboy,First Edition,Blizzard Battlefoil,GLOW,,130,Corey Seager,0,
BLBF-73,Cowboy,First Edition,Blizzard Battlefoil,Fire,,125,Corey Seager,0,
BLBF-74,Cowboy,First Edition,Blizzard Battlefoil,Ice,,125,Corey Seager,0,
BLBF-75,Cowboy,First Edition,Blizzard Battlefoil,Steel,,120,Corey Seager,0,
BLBF-76,Yeti,First Edition,Blizzard Battlefoil,Hex,,170,Travis Kelce,0,
BLBF-77,Yeti,First Edition,Blizzard Battlefoil,GLOW,,125,Travis Kelce,0,
BLBF-78,Yeti,First Edition,Blizzard Battlefoil,Fire,,120,Travis Kelce,0,
BLBF-79,Yeti,First Edition,Blizzard Battlefoil,Ice,,120,Travis Kelce,0,
BLBF-80,Yeti,First Edition,Blizzard Battlefoil,Steel,,115,Travis Kelce,0,
BLBF-81,Tattoo,First Edition,Blizzard Battlefoil,Hex,,170,Fernando Tatís Jr.,0,
BLBF-82,Tattoo,First Edition,Blizzard Battlefoil,GLOW,,125,Fernando Tatís Jr.,0,
BLBF-83,Tattoo,First Edition,Blizzard Battlefoil,Fire,,120,Fernando Tatís Jr.,0,
BLBF-84,Tattoo,First Edition,Blizzard Battlefoil,Ice,,120,Fernando Tatís Jr.,0,
BLBF-85,Tattoo,First Edition,Blizzard Battlefoil,Steel,,115,Fernando Tatís Jr.,0,
BLBF-86,Superbaby,First Edition,Blizzard Battlefoil,Hex,,170,Rafael Devers,0,
BLBF-87,Superbaby,First Edition,Blizzard Battlefoil,GLOW,,125,Rafael Devers,0,
BLBF-88,Superbaby,First Edition,Blizzard Battlefoil,Fire,,120,Rafael Devers,0,
BLBF-89,Superbaby,First Edition,Blizzard Battlefoil,Ice,,120,Rafael Devers,0,
BLBF-90,Superbaby,First Edition,Blizzard Battlefoil,Steel,,115,Rafael Devers,0,
BLBF-91,Jeesaw,First Edition,Blizzard Battlefoil,Hex,,170,Najee Harris,0,
BLBF-92,Jeesaw,First Edition,Blizzard Battlefoil,GLOW,,125,Najee Harris,0,
BLBF-93,Jeesaw,First Edition,Blizzard Battlefoil,Fire,,120,Najee Harris,0,
BLBF-94,Jeesaw,First Edition,Blizzard Battlefoil,Ice,,120,Najee Harris,0,
BLBF-95,Jeesaw,First Edition,Blizzard Battlefoil,Steel,,115,Najee Harris,0,
BLBF-96,Tongue-Twister,First Edition,Blizzard Battlefoil,Hex,,170,Tua Tagovailoa,0,
BLBF-97,Tongue-Twister,First Edition,Blizzard Battlefoil,GLOW,,125,Tua Tagovailoa,0,
BLBF-98,Tongue-Twister,First Edition,Blizzard Battlefoil,Fire,,120,Tua Tagovailoa,0,
BLBF-99,Tongue-Twister,First Edition,Blizzard Battlefoil,Ice,,120,Tua Tagovailoa,0,
BLBF-100,Tongue-Twister,First Edition,Blizzard Battlefoil,Steel,,115,Tua Tagovailoa,0,
BLBF-101,Halo,First Edition,Blizzard Battlefoil,Hex,,165,Angel Reese,0,
BLBF-102,Halo,First Edition,Blizzard Battlefoil,GLOW,,120,Angel Reese,0,
BLBF-103,Halo,First Edition,Blizzard Battlefoil,Fire,,115,Angel Reese,0,
BLBF-104,Halo,First Edition,Blizzard Battlefoil,Ice,,115,Angel Reese,0,
BLBF-105,Halo,First Edition,Blizzard Battlefoil,Steel,,110,Angel Reese,0,
BLBF-106,Eagle-Eye,First Edition,Blizzard Battlefoil,Hex,,165,Jalen Hurts,0,
BLBF-107,Eagle-Eye,First Edition,Blizzard Battlefoil,GLOW,,120,Jalen Hurts,0,
BLBF-108,Eagle-Eye,First Edition,Blizzard Battlefoil,Fire,,115,Jalen Hurts,0,
BLBF-109,Eagle-Eye,First Edition,Blizzard Battlefoil,Ice,,115,Jalen Hurts,0,
BLBF-110,Eagle-Eye,First Edition,Blizzard Battlefoil,Steel,,110,Jalen Hurts,0,
BLBF-111,Turntable,First Edition,Blizzard Battlefoil,Hex,,165,Trea Turner,0,
BLBF-112,Turntable,First Edition,Blizzard Battlefoil,GLOW,,120,Trea Turner,0,
BLBF-113,Turntable,First Edition,Blizzard Battlefoil,Fire,,115,Trea Turner,0,
BLBF-114,Turntable,First Edition,Blizzard Battlefoil,Ice,,115,Trea Turner,0,
BLBF-115,Turntable,First Edition,Blizzard Battlefoil,Steel,,110,Trea Turner,0,
BLBF-116,Bandelero,First Edition,Blizzard Battlefoil,Hex,,165,Paolo Banchero,0,
BLBF-117,Bandelero,First Edition,Blizzard Battlefoil,GLOW,,120,Paolo Banchero,0,
BLBF-118,Bandelero,First Edition,Blizzard Battlefoil,Fire,,115,Paolo Banchero,0,
BLBF-119,Bandelero,First Edition,Blizzard Battlefoil,Ice,,115,Paolo Banchero,0,
BLBF-120,Bandelero,First Edition,Blizzard Battlefoil,Steel,,110,Paolo Banchero,0,
BLBF-121,Marverati,First Edition,Blizzard Battlefoil,Hex,,165,Marvin Harrison Jr.,0,
BLBF-122,Marverati,First Edition,Blizzard Battlefoil,GLOW,,120,Marvin Harrison Jr.,0,
BLBF-123,Marverati,First Edition,Blizzard Battlefoil,Fire,,115,Marvin Harrison Jr.,0,
BLBF-124,Marverati,First Edition,Blizzard Battlefoil,Ice,,115,Marvin Harrison Jr.,0,
BLBF-125,Marverati,First Edition,Blizzard Battlefoil,Steel,,110,Marvin Harrison Jr.,0,
BLBF-126,Action,First Edition,Blizzard Battlefoil,Hex,,160,Jackson Holliday,0,
BLBF-127,Action,First Edition,Blizzard Battlefoil,GLOW,,115,Jackson Holliday,0,
BLBF-128,Action,First Edition,Blizzard Battlefoil,Fire,,110,Jackson Holliday,0,
BLBF-129,Action,First Edition,Blizzard Battlefoil,Ice,,110,Jackson Holliday,0,
BLBF-130,Action,First Edition,Blizzard Battlefoil,Steel,,105,Jackson Holliday,0,
BLBF-131,Vampire,First Edition,Blizzard Battlefoil,Hex,,160,Vladimir Guerrero Jr.,0,
BLBF-132,Vampire,First Edition,Blizzard Battlefoil,GLOW,,115,Vladimir Guerrero Jr.,0,
BLBF-133,Vampire,First Edition,Blizzard Battlefoil,Fire,,110,Vladimir Guerrero Jr.,0,
BLBF-134,Vampire,First Edition,Blizzard Battlefoil,Ice,,110,Vladimir Guerrero Jr.,0,
BLBF-135,Vampire,First Edition,Blizzard Battlefoil,Steel,,105,Vladimir Guerrero Jr.,0,
BLBF-136,Jeeves,First Edition,Blizzard Battlefoil,Hex,,160,Jimmy Butler,0,
BLBF-137,Jeeves,First Edition,Blizzard Battlefoil,GLOW,,115,Jimmy Butler,0,
BLBF-138,Jeeves,First Edition,Blizzard Battlefoil,Fire,,110,Jimmy Butler,0,
BLBF-139,Jeeves,First Edition,Blizzard Battlefoil,Ice,,110,Jimmy Butler,0,
BLBF-140,Jeeves,First Edition,Blizzard Battlefoil,Steel,,105,Jimmy Butler,0,
BLBF-141,Carroller,First Edition,Blizzard Battlefoil,Hex,,160,Corbin Carroll,0,
BLBF-142,Carroller,First Edition,Blizzard Battlefoil,GLOW,,115,Corbin Carroll,0,
BLBF-143,Carroller,First Edition,Blizzard Battlefoil,Fire,,110,Corbin Carroll,0,
BLBF-144,Carroller,First Edition,Blizzard Battlefoil,Ice,,110,Corbin Carroll,0,
BLBF-145,Carroller,First Edition,Blizzard Battlefoil,Steel,,105,Corbin Carroll,0,
BLBF-146,Draco,First Edition,Blizzard Battlefoil,Hex,,160,Drake Maye,0,
BLBF-147,Draco,First Edition,Blizzard Battlefoil,GLOW,,115,Drake Maye,0,
BLBF-148,Draco,First Edition,Blizzard Battlefoil,Fire,,110,Drake Maye,0,
BLBF-149,Draco,First Edition,Blizzard Battlefoil,Ice,,110,Drake Maye,0,
BLBF-150,Draco,First Edition,Blizzard Battlefoil,Steel,,105,Drake Maye,0,
BLBF-151,Cha-Ching,First Edition,Blizzard Battlefoil,Hex,,155,Jackson Chourio,0,
BLBF-152,Cha-Ching,First Edition,Blizzard Battlefoil,GLOW,,110,Jackson Chourio,0,
BLBF-153,Cha-Ching,First Edition,Blizzard Battlefoil,Fire,,105,Jackson Chourio,0,
BLBF-154,Cha-Ching,First Edition,Blizzard Battlefoil,Ice,,105,Jackson Chourio,0,
BLBF-155,Cha-Ching,First Edition,Blizzard Battlefoil,Steel,,100,Jackson Chourio,0,
BLBF-156,Time,First Edition,Blizzard Battlefoil,Hex,,155,Damian Lillard,0,
BLBF-157,Time,First Edition,Blizzard Battlefoil,GLOW,,110,Damian Lillard,0,
BLBF-158,Time,First Edition,Blizzard Battlefoil,Fire,,105,Damian Lillard,0,
BLBF-159,Time,First Edition,Blizzard Battlefoil,Ice,,105,Damian Lillard,0,
BLBF-160,Time,First Edition,Blizzard Battlefoil,Steel,,100,Damian Lillard,0,
BLBF-161,Fungi,First Edition,Blizzard Battlefoil,Hex,,155,Kawhi Leonard,0,
BLBF-162,Fungi,First Edition,Blizzard Battlefoil,GLOW,,110,Kawhi Leonard,0,
BLBF-163,Fungi,First Edition,Blizzard Battlefoil,Fire,,105,Kawhi Leonard,0,
BLBF-164,Fungi,First Edition,Blizzard Battlefoil,Ice,,105,Kawhi Leonard,0,
BLBF-165,Fungi,First Edition,Blizzard Battlefoil,Steel,,100,Kawhi Leonard,0,
BLBF-166,Wildbeard,First Edition,Blizzard Battlefoil,Hex,,155,James Harden,0,
BLBF-167,Wildbeard,First Edition,Blizzard Battlefoil,GLOW,,110,James Harden,0,
BLBF-168,Wildbeard,First Edition,Blizzard Battlefoil,Fire,,105,James Harden,0,
BLBF-169,Wildbeard,First Edition,Blizzard Battlefoil,Ice,,105,James Harden,0,
BLBF-170,Wildbeard,First Edition,Blizzard Battlefoil,Steel,,100,James Harden,0,
BLBF-171,Shepherd,First Edition,Blizzard Battlefoil,Hex,,155,Ceedee Lamb,0,
BLBF-172,Shepherd,First Edition,Blizzard Battlefoil,GLOW,,110,Ceedee Lamb,0,
BLBF-173,Shepherd,First Edition,Blizzard Battlefoil,Fire,,105,Ceedee Lamb,0,
BLBF-174,Shepherd,First Edition,Blizzard Battlefoil,Ice,,105,Ceedee Lamb,0,
BLBF-175,Shepherd,First Edition,Blizzard Battlefoil,Steel,,100,Ceedee Lamb,0,
BLBF-176,Ollie,First Edition,Blizzard Battlefoil,Hex,,150,Matt Olson,0,
BLBF-177,Ollie,First Edition,Blizzard Battlefoil,GLOW,,105,Matt Olson,0,
BLBF-178,Ollie,First Edition,Blizzard Battlefoil,Fire,,100,Matt Olson,0,
BLBF-179,Ollie,First Edition,Blizzard Battlefoil,Ice,,100,Matt Olson,0,
BLBF-180,Ollie,First Edition,Blizzard Battlefoil,Steel,,95,Matt Olson,0,
BLBF-181,Tank,First Edition,Blizzard Battlefoil,Hex,,150,Derrick Henry,0,
BLBF-182,Tank,First Edition,Blizzard Battlefoil,GLOW,,105,Derrick Henry,0,
BLBF-183,Tank,First Edition,Blizzard Battlefoil,Fire,,100,Derrick Henry,0,
BLBF-184,Tank,First Edition,Blizzard Battlefoil,Ice,,100,Derrick Henry,0,
BLBF-185,Tank,First Edition,Blizzard Battlefoil,Steel,,95,Derrick Henry,0,
BLBF-186,Grin,First Edition,Blizzard Battlefoil,Hex,,150,Fracisco Lindor,0,
BLBF-187,Grin,First Edition,Blizzard Battlefoil,GLOW,,105,Fracisco Lindor,0,
BLBF-188,Grin,First Edition,Blizzard Battlefoil,Fire,,100,Fracisco Lindor,0,
BLBF-189,Grin,First Edition,Blizzard Battlefoil,Ice,,100,Fracisco Lindor,0,
BLBF-190,Grin,First Edition,Blizzard Battlefoil,Steel,,95,Fracisco Lindor,0,
BLBF-191,Bammer,First Edition,Blizzard Battlefoil,Hex,,150,Bam Adebayo,0,
BLBF-192,Bammer,First Edition,Blizzard Battlefoil,GLOW,,105,Bam Adebayo,0,
BLBF-193,Bammer,First Edition,Blizzard Battlefoil,Fire,,100,Bam Adebayo,0,
BLBF-194,Bammer,First Edition,Blizzard Battlefoil,Ice,,100,Bam Adebayo,0,
BLBF-195,Bammer,First Edition,Blizzard Battlefoil,Steel,,95,Bam Adebayo,0,
BLBF-196,Barreler,First Edition,Blizzard Battlefoil,Hex,,150,Cooper Kupp,0,
BLBF-197,Barreler,First Edition,Blizzard Battlefoil,GLOW,,105,Cooper Kupp,0,
BLBF-198,Barreler,First Edition,Blizzard Battlefoil,Fire,,100,Cooper Kupp,0,
BLBF-199,Barreler,First Edition,Blizzard Battlefoil,Ice,,100,Cooper Kupp,0,
BLBF-200,Barreler,First Edition,Blizzard Battlefoil,Steel,,95,Cooper Kupp,0,
BLBF-201,Cupid,First Edition,Blizzard Battlefoil,Hex,,145,Jordan Love,0,
BLBF-202,Cupid,First Edition,Blizzard Battlefoil,GLOW,,100,Jordan Love,0,
BLBF-203,Cupid,First Edition,Blizzard Battlefoil,Fire,,95,Jordan Love,0,
BLBF-204,Cupid,First Edition,Blizzard Battlefoil,Ice,,95,Jordan Love,0,
BLBF-205,Cupid,First Edition,Blizzard Battlefoil,Steel,,90,Jordan Love,0,
BLBF-206,Javalanche,First Edition,Blizzard Battlefoil,Hex,,145,Jamal Murray,0,
BLBF-207,Javalanche,First Edition,Blizzard Battlefoil,GLOW,,100,Jamal Murray,0,
BLBF-208,Javalanche,First Edition,Blizzard Battlefoil,Fire,,95,Jamal Murray,0,
BLBF-209,Javalanche,First Edition,Blizzard Battlefoil,Ice,,95,Jamal Murray,0,
BLBF-210,Javalanche,First Edition,Blizzard Battlefoil,Steel,,90,Jamal Murray,0,
BLBF-211,Bionic,First Edition,Blizzard Battlefoil,Hex,,145,Carlos Correa,0,
BLBF-212,Bionic,First Edition,Blizzard Battlefoil,GLOW,,100,Carlos Correa,0,
BLBF-213,Bionic,First Edition,Blizzard Battlefoil,Fire,,95,Carlos Correa,0,
BLBF-214,Bionic,First Edition,Blizzard Battlefoil,Ice,,95,Carlos Correa,0,
BLBF-215,Bionic,First Edition,Blizzard Battlefoil,Steel,,90,Carlos Correa,0,
BLBF-216,Stitcher,First Edition,Blizzard Battlefoil,Hex,,145,Jonathan Taylor,0,
BLBF-217,Stitcher,First Edition,Blizzard Battlefoil,GLOW,,100,Jonathan Taylor,0,
BLBF-218,Stitcher,First Edition,Blizzard Battlefoil,Fire,,95,Jonathan Taylor,0,
BLBF-219,Stitcher,First Edition,Blizzard Battlefoil,Ice,,95,Jonathan Taylor,0,
BLBF-220,Stitcher,First Edition,Blizzard Battlefoil,Steel,,90,Jonathan Taylor,0,
BLBF-221,Triple Threat,First Edition,Blizzard Battlefoil,Hex,,145,Lamelo Ball,0,
BLBF-222,Triple Threat,First Edition,Blizzard Battlefoil,GLOW,,100,Lamelo Ball,0,
BLBF-223,Triple Threat,First Edition,Blizzard Battlefoil,Fire,,95,Lamelo Ball,0,
BLBF-224,Triple Threat,First Edition,Blizzard Battlefoil,Ice,,95,Lamelo Ball,0,
BLBF-225,Triple Threat,First Edition,Blizzard Battlefoil,Steel,,90,Lamelo Ball,0,
GLBF-1,A.I.,Allen Iverson Debut,Grandma's Linoleum Battlefoil,Hex,SSP,200,Allen Iverson,0,
GLBF-2,A.I.,Allen Iverson Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,190,Allen Iverson,0,
GLBF-3,A.I.,Allen Iverson Debut,Grandma's Linoleum Battlefoil,Fire,SSP,185,Allen Iverson,0,
GLBF-4,A.I.,Allen Iverson Debut,Grandma's Linoleum Battlefoil,Ice,SSP,185,Allen Iverson,0,
GLBF-5,A.I.,Allen Iverson Debut,Grandma's Linoleum Battlefoil,Steel,SSP,170,Allen Iverson,0,
GLBF-6,Young-Gunner,Steve Young Debut,Grandma's Linoleum Battlefoil,Hex,SSP,200,Steve Young,0,
GLBF-7,Young-Gunner,Steve Young Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,190,Steve Young,0,
GLBF-8,Young-Gunner,Steve Young Debut,Grandma's Linoleum Battlefoil,Fire,SSP,185,Steve Young,0,
GLBF-9,Young-Gunner,Steve Young Debut,Grandma's Linoleum Battlefoil,Ice,SSP,185,Steve Young,0,
GLBF-10,Young-Gunner,Steve Young Debut,Grandma's Linoleum Battlefoil,Steel,SSP,170,Steve Young,0,
GLBF-11,Leducky,First Edition,Grandma's Linoleum Battlefoil,Hex,SSP,200,Katie Ledecky,0,
GLBF-12,Leducky,First Edition,Grandma's Linoleum Battlefoil,GLOW,SSP,190,Katie Ledecky,0,
GLBF-13,Leducky,First Edition,Grandma's Linoleum Battlefoil,Fire,SSP,185,Katie Ledecky,0,
GLBF-14,Leducky,First Edition,Grandma's Linoleum Battlefoil,Ice,SSP,185,Katie Ledecky,0,
GLBF-15,Leducky,First Edition,Grandma's Linoleum Battlefoil,Steel,SSP,170,Katie Ledecky,0,
GLBF-16,Boz,Brian Bosworth Debut,Grandma's Linoleum Battlefoil,Hex,SSP,195,Brian Bosworth,0,
GLBF-17,Boz,Brian Bosworth Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,185,Brian Bosworth,0,
GLBF-18,Boz,Brian Bosworth Debut,Grandma's Linoleum Battlefoil,Fire,SSP,180,Brian Bosworth,0,
GLBF-19,Boz,Brian Bosworth Debut,Grandma's Linoleum Battlefoil,Ice,SSP,180,Brian Bosworth,0,
GLBF-20,Boz,Brian Bosworth Debut,Grandma's Linoleum Battlefoil,Steel,SSP,165,Brian Bosworth,0,
GLBF-21,Cruschman,Adley Rutshman Debut,Grandma's Linoleum Battlefoil,Hex,SSP,195,Adley Rutschman,0,
GLBF-22,Cruschman,Adley Rutshman Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,185,Adley Rutschman,0,
GLBF-23,Cruschman,Adley Rutshman Debut,Grandma's Linoleum Battlefoil,Fire,SSP,180,Adley Rutschman,0,
GLBF-24,Cruschman,Adley Rutshman Debut,Grandma's Linoleum Battlefoil,Ice,SSP,180,Adley Rutschman,0,
GLBF-25,Cruschman,Adley Rutshman Debut,Grandma's Linoleum Battlefoil,Steel,SSP,165,Adley Rutschman,0,
GLBF-26,Allenwrench,Marcus Allen Debut,Grandma's Linoleum Battlefoil,Hex,SSP,195,Marcus Allen,0,
GLBF-27,Allenwrench,Marcus Allen Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,185,Marcus Allen,0,
GLBF-28,Allenwrench,Marcus Allen Debut,Grandma's Linoleum Battlefoil,Fire,SSP,180,Marcus Allen,0,
GLBF-29,Allenwrench,Marcus Allen Debut,Grandma's Linoleum Battlefoil,Ice,SSP,180,Marcus Allen,0,
GLBF-30,Allenwrench,Marcus Allen Debut,Grandma's Linoleum Battlefoil,Steel,SSP,165,Marcus Allen,0,
GLBF-31,Star-Bach,Roger Staubach Debut,Grandma's Linoleum Battlefoil,Hex,SSP,190,Roger Staubach,0,
GLBF-32,Star-Bach,Roger Staubach Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,180,Roger Staubach,0,
GLBF-33,Star-Bach,Roger Staubach Debut,Grandma's Linoleum Battlefoil,Fire,SSP,175,Roger Staubach,0,
GLBF-34,Star-Bach,Roger Staubach Debut,Grandma's Linoleum Battlefoil,Ice,SSP,175,Roger Staubach,0,
GLBF-35,Star-Bach,Roger Staubach Debut,Grandma's Linoleum Battlefoil,Steel,SSP,160,Roger Staubach,0,
GLBF-36,Grand-Ma-Ma,Larry Johnson Debut,Grandma's Linoleum Battlefoil,Hex,SSP,190,Larry Johnson,0,
GLBF-37,Grand-Ma-Ma,Larry Johnson Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,180,Larry Johnson,0,
GLBF-38,Grand-Ma-Ma,Larry Johnson Debut,Grandma's Linoleum Battlefoil,Fire,SSP,175,Larry Johnson,0,
GLBF-39,Grand-Ma-Ma,Larry Johnson Debut,Grandma's Linoleum Battlefoil,Ice,SSP,175,Larry Johnson,0,
GLBF-40,Grand-Ma-Ma,Larry Johnson Debut,Grandma's Linoleum Battlefoil,Steel,SSP,160,Larry Johnson,0,
GLBF-41,Amon-Ra,Amon-Ra St. Brown Debut,Grandma's Linoleum Battlefoil,Hex,SSP,190,Amon-Ra St. Brown,0,
GLBF-42,Amon-Ra,Amon-Ra St. Brown Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,180,Amon-Ra St. Brown,0,
GLBF-43,Amon-Ra,Amon-Ra St. Brown Debut,Grandma's Linoleum Battlefoil,Fire,SSP,175,Amon-Ra St. Brown,0,
GLBF-44,Amon-Ra,Amon-Ra St. Brown Debut,Grandma's Linoleum Battlefoil,Ice,SSP,175,Amon-Ra St. Brown,0,
GLBF-45,Amon-Ra,Amon-Ra St. Brown Debut,Grandma's Linoleum Battlefoil,Steel,SSP,160,Amon-Ra St. Brown,0,
GLBF-46,Waddler,Jaylen Waddle Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Jaylen Waddle,0,
GLBF-47,Waddler,Jaylen Waddle Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,175,Jaylen Waddle,0,
GLBF-48,Waddler,Jaylen Waddle Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Jaylen Waddle,0,
GLBF-49,Waddler,Jaylen Waddle Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Jaylen Waddle,0,
GLBF-50,Waddler,Jaylen Waddle Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Jaylen Waddle,0,
GLBF-51,Donnie Baseball,Don Mattingly Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Don Mattingly,0,
GLBF-52,Donnie Baseball,Don Mattingly Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,175,Don Mattingly,0,
GLBF-53,Donnie Baseball,Don Mattingly Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Don Mattingly,0,
GLBF-54,Donnie Baseball,Don Mattingly Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Don Mattingly,0,
GLBF-55,Donnie Baseball,Don Mattingly Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Don Mattingly,0,
GLBF-56,Boshpit,Chris Bosh Debut,Grandma's Linoleum Battlefoil,Hex,SSP,185,Chris Bosh,0,
GLBF-57,Boshpit,Chris Bosh Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,175,Chris Bosh,0,
GLBF-58,Boshpit,Chris Bosh Debut,Grandma's Linoleum Battlefoil,Fire,SSP,165,Chris Bosh,0,
GLBF-59,Boshpit,Chris Bosh Debut,Grandma's Linoleum Battlefoil,Ice,SSP,165,Chris Bosh,0,
GLBF-60,Boshpit,Chris Bosh Debut,Grandma's Linoleum Battlefoil,Steel,SSP,155,Chris Bosh,0,
GLBF-61,Thurmanator,Thuman Thomas Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Thurman Thomas,0,
GLBF-62,Thurmanator,Thuman Thomas Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,170,Thurman Thomas,0,
GLBF-63,Thurmanator,Thuman Thomas Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Thurman Thomas,0,
GLBF-64,Thurmanator,Thuman Thomas Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Thurman Thomas,0,
GLBF-65,Thurmanator,Thuman Thomas Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Thurman Thomas,0,
GLBF-66,Flutie,Doug Flutie Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Doug Flutie,0,
GLBF-67,Flutie,Doug Flutie Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,170,Doug Flutie,0,
GLBF-68,Flutie,Doug Flutie Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Doug Flutie,0,
GLBF-69,Flutie,Doug Flutie Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Doug Flutie,0,
GLBF-70,Flutie,Doug Flutie Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Doug Flutie,0,
GLBF-71,Green-Machine,Jalen Green Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Jalen Green,0,
GLBF-72,Green-Machine,Jalen Green Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,170,Jalen Green,0,
GLBF-73,Green-Machine,Jalen Green Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Jalen Green,0,
GLBF-74,Green-Machine,Jalen Green Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Jalen Green,0,
GLBF-75,Green-Machine,Jalen Green Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Jalen Green,0,
GLBF-76,KAT,Karl-Anthony Towns Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Karl-Anthony Towns,0,
GLBF-77,KAT,Karl-Anthony Towns Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,170,Karl-Anthony Towns,0,
GLBF-78,KAT,Karl-Anthony Towns Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Karl-Anthony Towns,0,
GLBF-79,KAT,Karl-Anthony Towns Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Karl-Anthony Towns,0,
GLBF-80,KAT,Karl-Anthony Towns Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Karl-Anthony Towns,0,
GLBF-81,Mean-Joe,Joe Greene Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Mean Joe Greene,0,
GLBF-82,Mean-Joe,Joe Greene Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,170,Mean Joe Greene,0,
GLBF-83,Mean-Joe,Joe Greene Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Mean Joe Greene,0,
GLBF-84,Mean-Joe,Joe Greene Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Mean Joe Greene,0,
GLBF-85,Mean-Joe,Joe Greene Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Mean Joe Greene,0,
GLBF-86,Chief,Robert Parish Debut,Grandma's Linoleum Battlefoil,Hex,SSP,180,Robert Parish,0,
GLBF-87,Chief,Robert Parish Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,170,Robert Parish,0,
GLBF-88,Chief,Robert Parish Debut,Grandma's Linoleum Battlefoil,Fire,SSP,160,Robert Parish,0,
GLBF-89,Chief,Robert Parish Debut,Grandma's Linoleum Battlefoil,Ice,SSP,160,Robert Parish,0,
GLBF-90,Chief,Robert Parish Debut,Grandma's Linoleum Battlefoil,Steel,SSP,150,Robert Parish,0,
GLBF-91,Thrill,Will Clark Debut,Grandma's Linoleum Battlefoil,Hex,SSP,175,Will Clark,0,
GLBF-92,Thrill,Will Clark Debut,Grandma's Linoleum Battlefoil,GLOW,SSP,165,Will Clark,0,
