bv_id,external_card_number,internal_card_number,name,type,set,sub_set,variations,element,power,cost,image_url,is_placeholder,filename,download_status,error
8881,CBF-573,CBF-573,Belladonna,Hero,Griffey,2025 Release,Colosseum Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-573-Steel-bz1.webp,0,CBF-573_Belladonna_Steel_P135.webp,ok,
8882,CBF-704,CBF-704,Belladonna,Hero,Griffey,2025 Release,Colosseum Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-704-Brawl-bz1.webp,0,CBF-704_Belladonna_Brawl_P125.webp,exists,
8883,CHILL-49,CHILL-049,Belladonna,Hero,Griffey,2025 Release,Chillin' Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8884,EDDA-1,EDDA-001,Belladonna,Hero,Griffey,2025 Release,"Inspired Ink Battlefoil, Superfoil",Super,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8885,EDDA-2,EDDA-002,Belladonna,Hero,Griffey,2025 Release,"Bubble Gum Battlefoil, Inspired Ink Battlefoil",Gum,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8886,EDDA-3,EDDA-003,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Hex,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8887,EDDA-4,EDDA-004,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8888,EDDA-5,EDDA-005,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Fire,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8856,RAD-518,RAD-518,Bell-Camp,Hero,Griffey,2025 Release,80's Rad Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-518-Ice-bz1.webp,0,RAD-518_Bell-Camp_Ice_P95.webp,exists,
8857,RAD-649,RAD-649,Bell-Camp,Hero,Griffey,2025 Release,80's Rad Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-649-Steel-bz1.webp,0,RAD-649_Bell-Camp_Steel_P90.webp,ok,
8858,RAD-780,RAD-780,Bell-Camp,Hero,Griffey,2025 Release,80's Rad Battlefoil,Brawl,80,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-780-Brawl-bz1.webp,0,RAD-780_Bell-Camp_Brawl_P80.webp,exists,
8859,RBF-125,RBF-125,Bell-Camp,Hero,Griffey,2025 Release,Red Battlefoil,Brawl,80,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RBF/2026-Griffey-RBF-125-bz1.webp,0,RBF-125_Bell-Camp_Brawl_P80.webp,exists,
8860,RHBF-54,RHBF-054,Bell-Camp,Hero,Griffey,2025 Release,Red Headlines Battlefoil,Brawl,80,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RHBF/2026-Griffey-RHBF-54-bz1.webp,0,RHBF-54_Bell-Camp_Brawl_P80.webp,exists,
8861,SBF-125,SBF-125,Bell-Camp,Hero,Griffey,2025 Release,Silver Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/SBF/2026-Griffey-SBF-125-bz1.webp,0,SBF-125_Bell-Camp_Steel_P90.webp,exists,
8862,SF-124,SF-124,Bell-Camp,Hero,Griffey,2025 Release,Superfoil,Super,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/SF/2026-Griffey-SF-124-bz1.webp,0,SF-124_Bell-Camp_Super_P145.webp,exists,
8863,SL-125,SL-125,Bell-Camp,Hero,Griffey,2025 Release,Slime Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8864,ABF-49,ABF-049,Belladonna,Hero,Griffey,2025 Release,Alpha Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-49-Hex-bz1.webp,0,ABF-49_Belladonna_Hex_P165.webp,exists,
8865,ABF-180,ABF-180,Belladonna,Hero,Griffey,2025 Release,Alpha Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-180-Glow-bz1.webp,0,ABF-180_Belladonna_Glow_P155.webp,exists,
8866,ABF-311,ABF-311,Belladonna,Hero,Griffey,2025 Release,Alpha Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-311-Fire-bz1.webp,0,ABF-311_Belladonna_Fire_P145.webp,exists,
8867,ABF-442,ABF-442,Belladonna,Hero,Griffey,2025 Release,Alpha Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-442-Ice-bz1.webp,0,ABF-442_Belladonna_Ice_P145.webp,exists,
8868,ABF-573,ABF-573,Belladonna,Hero,Griffey,2025 Release,Alpha Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-573-Steel-bz1.webp,0,ABF-573_Belladonna_Steel_P135.webp,exists,
8869,ABF-704,ABF-704,Belladonna,Hero,Griffey,2025 Release,Alpha Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-704-Brawl-bz1.webp,0,ABF-704_Belladonna_Brawl_P125.webp,ok,
8870,BBF-49,BBF-049,Belladonna,Hero,Griffey,2025 Release,Blue Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/BBF/2026-Griffey-BBF-49-bz1.webp,0,BBF-49_Belladonna_Ice_P145.webp,ok,
8871,BLBF-49,BLBF-049,Belladonna,Hero,Griffey,2025 Release,Blizzard Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8872,BLBF-180,BLBF-180,Belladonna,Hero,Griffey,2025 Release,Blizzard Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8873,BLBF-311,BLBF-311,Belladonna,Hero,Griffey,2025 Release,Blizzard Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8874,BLBF-442,BLBF-442,Belladonna,Hero,Griffey,2025 Release,Blizzard Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8875,BLBF-573,BLBF-573,Belladonna,Hero,Griffey,2025 Release,Blizzard Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8876,BLBF-704,BLBF-704,Belladonna,Hero,Griffey,2025 Release,Blizzard Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8877,CBF-49,CBF-049,Belladonna,Hero,Griffey,2025 Release,Colosseum Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-49-Hex-bz1.webp,0,CBF-49_Belladonna_Hex_P165.webp,ok,
8878,CBF-180,CBF-180,Belladonna,Hero,Griffey,2025 Release,Colosseum Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-180-Glow-bz1.webp,0,CBF-180_Belladonna_Glow_P155.webp,ok,
8879,CBF-311,CBF-311,Belladonna,Hero,Griffey,2025 Release,Colosseum Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-311-Fire-bz1.webp,0,CBF-311_Belladonna_Fire_P145.webp,exists,
8880,CBF-442,CBF-442,Belladonna,Hero,Griffey,2025 Release,Colosseum Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-442-Ice-bz1.webp,0,CBF-442_Belladonna_Ice_P145.webp,ok,
8881,CBF-573,CBF-573,Belladonna,Hero,Griffey,2025 Release,Colosseum Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-573-Steel-bz1.webp,0,CBF-573_Belladonna_Steel_P135.webp,ok,
8882,CBF-704,CBF-704,Belladonna,Hero,Griffey,2025 Release,Colosseum Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/CBF/2026-Griffey-CBF-704-Brawl-bz1.webp,0,CBF-704_Belladonna_Brawl_P125.webp,exists,
8883,CHILL-49,CHILL-049,Belladonna,Hero,Griffey,2025 Release,Chillin' Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8884,EDDA-1,EDDA-001,Belladonna,Hero,Griffey,2025 Release,"Inspired Ink Battlefoil, Superfoil",Super,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8885,EDDA-2,EDDA-002,Belladonna,Hero,Griffey,2025 Release,"Bubble Gum Battlefoil, Inspired Ink Battlefoil",Gum,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8886,EDDA-3,EDDA-003,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Hex,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8887,EDDA-4,EDDA-004,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8888,EDDA-5,EDDA-005,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Fire,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8889,EDDA-6,EDDA-006,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Ice,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8890,EDDA-7,EDDA-007,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Steel,135,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8891,EDDA-8,EDDA-008,Belladonna,Hero,Griffey,2025 Release,Inspired Ink Metallic Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8892,EDDA-12,EDDA-012,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Brawl,125,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8893,FT-49,FT-049,Belladonna,Hero,Griffey,2025 Release,Fire Tracks Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/FT/2026-Griffey-FT-49-bz1.webp,0,FT-49_Belladonna_Fire_P145.webp,exists,
8894,GBF-49,GBF-049,Belladonna,Hero,Griffey,2025 Release,Green Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GBF/2026-Griffey-GBF-49-bz1.webp,0,GBF-49_Belladonna_Glow_P155.webp,ok,
8895,GGL-49,GGL-049,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-49-Hex-bz1.webp,0,GGL-49_Belladonna_Hex_P165.webp,ok,
8896,GGL-180,GGL-180,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Great_Grandmas_Linoleum_Glow-bz1.webp,1,,,
8897,GGL-311,GGL-311,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-311-Fire-bz1.webp,0,GGL-311_Belladonna_Fire_P145.webp,exists,
8898,GGL-442,GGL-442,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-442-Ice-bz1.webp,0,GGL-442_Belladonna_Ice_P145.webp,exists,
8899,GGL-573,GGL-573,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-573-Steel-bz1.webp,0,GGL-573_Belladonna_Steel_P135.webp,ok,
8900,GGL-704,GGL-704,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-704-Brawl-bz1.webp,0,GGL-704_Belladonna_Brawl_P125.webp,exists,
8901,GLBF-49,GLBF-049,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-49-Hex-bz1.webp,0,GLBF-49_Belladonna_Hex_P165.webp,exists,
8902,GLBF-180,GLBF-180,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8903,GLBF-311,GLBF-311,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-311-Fire-bz1.webp,0,GLBF-311_Belladonna_Fire_P145.webp,ok,
8904,GLBF-442,GLBF-442,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-442-Ice-bz1.webp,0,GLBF-442_Belladonna_Ice_P145.webp,ok,
8905,GLBF-573,GLBF-573,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-573-Steel-bz1.webp,0,GLBF-573_Belladonna_Steel_P135.webp,ok,
8906,GLBF-704,GLBF-704,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-704-Brawl-bz1.webp,0,GLBF-704_Belladonna_Brawl_P125.webp,ok,
8907,GRILL-49,GRILL-049,Belladonna,Hero,Griffey,2025 Release,Grillin' Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8908,LOGO-49,LOGO-049,Belladonna,Hero,Griffey,2025 Release,Logofoil,Hex,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8909,LOGO-180,LOGO-180,Belladonna,Hero,Griffey,2025 Release,Logofoil,Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8889,EDDA-6,EDDA-006,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Ice,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8890,EDDA-7,EDDA-007,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Steel,135,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8891,EDDA-8,EDDA-008,Belladonna,Hero,Griffey,2025 Release,Inspired Ink Metallic Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8892,EDDA-12,EDDA-012,Belladonna,Hero,Griffey,2025 Release,"Battlefoil, Inspired Ink Battlefoil",Brawl,125,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8893,FT-49,FT-049,Belladonna,Hero,Griffey,2025 Release,Fire Tracks Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/FT/2026-Griffey-FT-49-bz1.webp,0,FT-49_Belladonna_Fire_P145.webp,exists,
8894,GBF-49,GBF-049,Belladonna,Hero,Griffey,2025 Release,Green Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GBF/2026-Griffey-GBF-49-bz1.webp,0,GBF-49_Belladonna_Glow_P155.webp,ok,
8895,GGL-49,GGL-049,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-49-Hex-bz1.webp,0,GGL-49_Belladonna_Hex_P165.webp,ok,
8896,GGL-180,GGL-180,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Great_Grandmas_Linoleum_Glow-bz1.webp,1,,,
8897,GGL-311,GGL-311,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-311-Fire-bz1.webp,0,GGL-311_Belladonna_Fire_P145.webp,exists,
8898,GGL-442,GGL-442,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-442-Ice-bz1.webp,0,GGL-442_Belladonna_Ice_P145.webp,exists,
8899,GGL-573,GGL-573,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-573-Steel-bz1.webp,0,GGL-573_Belladonna_Steel_P135.webp,ok,
8900,GGL-704,GGL-704,Belladonna,Hero,Griffey,2025 Release,Great Grandma's Linoleum Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GGL/2026-Griffey-GGL-704-Brawl-bz1.webp,0,GGL-704_Belladonna_Brawl_P125.webp,exists,
8901,GLBF-49,GLBF-049,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-49-Hex-bz1.webp,0,GLBF-49_Belladonna_Hex_P165.webp,exists,
8902,GLBF-180,GLBF-180,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8903,GLBF-311,GLBF-311,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-311-Fire-bz1.webp,0,GLBF-311_Belladonna_Fire_P145.webp,ok,
8904,GLBF-442,GLBF-442,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-442-Ice-bz1.webp,0,GLBF-442_Belladonna_Ice_P145.webp,ok,
8905,GLBF-573,GLBF-573,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-573-Steel-bz1.webp,0,GLBF-573_Belladonna_Steel_P135.webp,ok,
8906,GLBF-704,GLBF-704,Belladonna,Hero,Griffey,2025 Release,Grandma's Linoleum Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/GLBF/2026-Griffey-GLBF-704-Brawl-bz1.webp,0,GLBF-704_Belladonna_Brawl_P125.webp,ok,
8907,GRILL-49,GRILL-049,Belladonna,Hero,Griffey,2025 Release,Grillin' Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8908,LOGO-49,LOGO-049,Belladonna,Hero,Griffey,2025 Release,Logofoil,Hex,165,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8909,LOGO-180,LOGO-180,Belladonna,Hero,Griffey,2025 Release,Logofoil,Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8910,LOGO-311,LOGO-311,Belladonna,Hero,Griffey,2025 Release,Logofoil,Fire,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8911,LOGO-442,LOGO-442,Belladonna,Hero,Griffey,2025 Release,Logofoil,Ice,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8912,LOGO-573,LOGO-573,Belladonna,Hero,Griffey,2025 Release,Logofoil,Steel,135,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Logofoil_Steel-bz1.webp,1,,,
8913,LOGO-704,LOGO-704,Belladonna,Hero,Griffey,2025 Release,Logofoil,Brawl,125,,https://images.bazookavault.com/card_fronts/Temporary_Griffey_Logofoil_Brawl-bz1.webp,1,,,
8914,MI-49,MI-049,Belladonna,Hero,Griffey,2025 Release,Miami Ice Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8915,MIX-49,MIX-049,Belladonna,Hero,Griffey,2025 Release,Mixtape Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-49-Hex-bz1.webp,0,MIX-49_Belladonna_Hex_P165.webp,exists,
8916,MIX-180,MIX-180,Belladonna,Hero,Griffey,2025 Release,Mixtape Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8917,MIX-311,MIX-311,Belladonna,Hero,Griffey,2025 Release,Mixtape Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-311-Fire-bz1.webp,0,MIX-311_Belladonna_Fire_P145.webp,exists,
8918,MIX-442,MIX-442,Belladonna,Hero,Griffey,2025 Release,Mixtape Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-442-Ice-bz1.webp,0,MIX-442_Belladonna_Ice_P145.webp,exists,
8919,MIX-573,MIX-573,Belladonna,Hero,Griffey,2025 Release,Mixtape Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8920,MIX-704,MIX-704,Belladonna,Hero,Griffey,2025 Release,Mixtape Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/MIX/2026-Griffey-MIX-704-Brawl-bz1.webp,0,MIX-704_Belladonna_Brawl_P125.webp,exists,
8921,OBF-49,OBF-049,Belladonna,Hero,Griffey,2025 Release,Orange Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/OBF/2026-Griffey-OBF-49-bz1.webp,0,OBF-49_Belladonna_Fire_P145.webp,exists,
8922,PBF-49,PBF-049,Belladonna,Hero,Griffey,2025 Release,Pink Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/PBF/2026-Griffey-PBF-49-bz1.webp,0,PBF-49_Belladonna_Hex_P165.webp,exists,
8923,PG-49,PG-049,Belladonna,Hero,Griffey,2025 Release,Power Glove Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/PG/2026-Griffey-PG-49-bz1.webp,0,PG-49_Belladonna_Brawl_P125.webp,exists,
8924,RAD-49,RAD-049,Belladonna,Hero,Griffey,2025 Release,80's Rad Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-49-Hex-bz1.webp,0,RAD-49_Belladonna_Hex_P165.webp,exists,
8925,RAD-180,RAD-180,Belladonna,Hero,Griffey,2025 Release,80's Rad Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-180-Glow-bz1.webp,0,RAD-180_Belladonna_Glow_P155.webp,exists,
8926,RAD-311,RAD-311,Belladonna,Hero,Griffey,2025 Release,80's Rad Battlefoil,Fire,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-311-Fire-bz1.webp,0,RAD-311_Belladonna_Fire_P145.webp,exists,
8927,RAD-442,RAD-442,Belladonna,Hero,Griffey,2025 Release,80's Rad Battlefoil,Ice,145,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-442-Ice-bz1.webp,0,RAD-442_Belladonna_Ice_P145.webp,exists,
8928,RAD-573,RAD-573,Belladonna,Hero,Griffey,2025 Release,80's Rad Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-573-Steel-bz1.webp,0,RAD-573_Belladonna_Steel_P135.webp,ok,
8929,RAD-704,RAD-704,Belladonna,Hero,Griffey,2025 Release,80's Rad Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RAD/2026-Griffey-RAD-704-Brawl-bz1.webp,0,RAD-704_Belladonna_Brawl_P125.webp,exists,
8930,RBF-49,RBF-049,Belladonna,Hero,Griffey,2025 Release,Red Battlefoil,Brawl,125,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/RBF/2026-Griffey-RBF-49-bz1.webp,0,RBF-49_Belladonna_Brawl_P125.webp,ok,
8931,SBF-49,SBF-049,Belladonna,Hero,Griffey,2025 Release,Silver Battlefoil,Steel,135,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/SBF/2026-Griffey-SBF-49-bz1.webp,0,SBF-49_Belladonna_Steel_P135.webp,exists,
8932,SF-48,SF-048,Belladonna,Hero,Griffey,2025 Release,Superfoil,Super,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/SF/2026-Griffey-SF-48-bz1.webp,0,SF-48_Belladonna_Super_P165.webp,ok,
8933,SL-49,SL-049,Belladonna,Hero,Griffey,2025 Release,Slime Battlefoil,Glow,155,,https://images.bazookavault.com/card_fronts/hero_back-a1-bz1.webp,1,,,
8934,ABF-35,ABF-035,Bells,Hero,Griffey,2025 Release,Alpha Battlefoil,Hex,175,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-35-Hex-bz1.webp,0,ABF-35_Bells_Hex_P175.webp,exists,
8935,ABF-166,ABF-166,Bells,Hero,Griffey,2025 Release,Alpha Battlefoil,Glow,165,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-166-Glow-bz1.webp,0,ABF-166_Bells_Glow_P165.webp,exists,
8936,ABF-297,ABF-297,Bells,Hero,Griffey,2025 Release,Alpha Battlefoil,Fire,155,,https://images.bazookavault.com/card_fronts/2026/Griffey-Heroes/ABF/2026-Griffey-ABF-297-Fire-bz1.webp,0,ABF-297_Bells_Fire_P155.webp,exists,
